"id","code","name","account_type","taxonomy_ids","reconcile","non_trade","name@pt","deprecated"
"chart_624221212","624221212","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (25%) - Gasolina - IVA não dedutível (100%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (25%) - Gasolina - IVA não dedutível (100%)"
"chart_624221221","624221221","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (25%) - Gasóleo - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (25%) - Gasóleo - Base Tributável"
"chart_624221222","624221222","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (25%) - Gasóleo - IVA não dedutível (50%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (25%) - Gasóleo - IVA não dedutível (50%)"
"chart_624221311","624221311","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (32%) - Gasolina - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (32%) - Gasolina - Base Tributável"
"chart_624221312","624221312","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (32%) - Gasolina - IVA não dedutível (100%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (32%) - Gasolina - IVA não dedutível (100%)"
"chart_624221321","624221321","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (32%) - Gasóleo - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (32%) - Gasóleo - Base Tributável"
"chart_624221322","624221322","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (32%) - Gasóleo - IVA não dedutível (50%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (32%) - Gasóleo - IVA não dedutível (50%)"
"chart_624221411","624221411","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (0%) - Gasolina - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (0%) - Gasolina - Base Tributável"
"chart_624221412","624221412","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (0%) - Gasolina - IVA não dedutível (100%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (0%) - Gasolina - IVA não dedutível (100%)"
"chart_624221421","624221421","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (0%) - Gasóleo - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (0%) - Gasóleo - Base Tributável"
"chart_624221422","624221422","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (0%) - Gasóleo - IVA não dedutível (50%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (0%) - Gasóleo - IVA não dedutível (50%)"
"chart_624222111","624222111","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (2,5%) - Gasolina - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (2,5%) - Gasolina - Base Tributável"
"chart_624222112","624222112","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (2,5%) - Gasolina - IVA não dedutível (100%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (2,5%) - Gasolina - IVA não dedutível (100%)"
"chart_624222121","624222121","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (2,5%) - Gasóleo - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (2,5%) - Gasóleo - Base Tributável"
"chart_624222122","624222122","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (2,5%) - Gasóleo - IVA não dedutível (50%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (2,5%) - Gasóleo - IVA não dedutível (50%)"
"chart_624222211","624222211","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (7,5%) - Gasolina - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (7,5%) - Gasolina - Base Tributável"
"chart_624222212","624222212","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (7,5%) - Gasolina - IVA não dedutível (100%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (7,5%) - Gasolina - IVA não dedutível (100%)"
"chart_624222221","624222221","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (7,5%) - Gasóleo - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (7,5%) - Gasóleo - Base Tributável"
"chart_624222222","624222222","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (7,5%) - Gasóleo - IVA não dedutível (50%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (7,5%) - Gasóleo - IVA não dedutível (50%)"
"chart_624222311","624222311","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (15%) - Gasolina - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (15%) - Gasolina - Base Tributável"
"chart_624222312","624222312","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (15%) - Gasolina - IVA não dedutível (100%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (15%) - Gasolina - IVA não dedutível (100%)"
"chart_624222321","624222321","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (15%) - Gasóleo - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (15%) - Gasóleo - Base Tributável"
"chart_624222322","624222322","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (15%) - Gasóleo - IVA não dedutível (50%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (15%) - Gasóleo - IVA não dedutível (50%)"
"chart_624222411","624222411","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (0%) - Gasolina - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (0%) - Gasolina - Base Tributável"
"chart_624222412","624222412","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (0%) - Gasolina - IVA não dedutível (100%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (0%) - Gasolina - IVA não dedutível (100%)"
"chart_624222421","624222421","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (0%) - Gasóleo - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (0%) - Gasóleo - Base Tributável"
"chart_624222422","624222422","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (0%) - Gasóleo - IVA não dedutível (50%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (0%) - Gasóleo - IVA não dedutível (50%)"
"chart_624223111","624223111","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (2,5%) - Gasolina - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (2,5%) - Gasolina - Base Tributável"
"chart_624223112","624223112","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (2,5%) - Gasolina - IVA não dedutível (100%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (2,5%) - Gasolina - IVA não dedutível (100%)"
"chart_624223121","624223121","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (2,5%) - Gasóleo - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (2,5%) - Gasóleo - Base Tributável"
"chart_624223122","624223122","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (2,5%) - Gasóleo - IVA não dedutível (50%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (2,5%) - Gasóleo - IVA não dedutível (50%)"
"chart_624223211","624223211","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (7,5%) - Gasolina - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (7,5%) - Gasolina - Base Tributável"
"chart_624223212","624223212","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (7,5%) - Gasolina - IVA não dedutível (100%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (7,5%) - Gasolina - IVA não dedutível (100%)"
"chart_624223221","624223221","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (7,5%) - Gasóleo - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (7,5%) - Gasóleo - Base Tributável"
"chart_624223222","624223222","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (7,5%) - Gasóleo - IVA não dedutível (50%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (7,5%) - Gasóleo - IVA não dedutível (50%)"
"chart_624223311","624223311","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (15%) - Gasolina - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (15%) - Gasolina - Base Tributável"
"chart_624223312","624223312","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (15%) - Gasolina - IVA não dedutível (100%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (15%) - Gasolina - IVA não dedutível (100%)"
"chart_624223321","624223321","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (15%) - Gasóleo - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (15%) - Gasóleo - Base Tributável"
"chart_624223322","624223322","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (15%) - Gasóleo - IVA não dedutível (50%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (15%) - Gasóleo - IVA não dedutível (50%)"
"chart_624223411","624223411","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (0%) - Gasolina - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (0%) - Gasolina - Base Tributável"
"chart_624223412","624223412","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (0%) - Gasolina - IVA não dedutível (100%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (0%) - Gasolina - IVA não dedutível (100%)"
"chart_624223421","624223421","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (0%) - Gasóleo - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (0%) - Gasóleo - Base Tributável"
"chart_624223422","624223422","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (0%) - Gasóleo - IVA não dedutível (50%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (0%) - Gasóleo - IVA não dedutível (50%)"
"chart_62422411","62422411","Combustíveis - Mercado Intracomunitário - Energia Elétrica - Sujeito a TA (10%) - Ano de Aquisição 2015 a 2023","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - Energia Elétrica - Sujeito a TA (10%) - Ano de Aquisição 2015 a 2023"
"chart_62422412","62422412","Combustíveis - Mercado Intracomunitário - Energia Elétrica - Sujeito a TA (10%) - Ano de Aquisição 2012 a 2014","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - Energia Elétrica - Sujeito a TA (10%) - Ano de Aquisição 2012 a 2014"
"chart_62422413","62422413","Combustíveis - Mercado Intracomunitário - Energia Elétrica - Sujeito a TA (10%) - Ano de Aquisição 2011","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - Energia Elétrica - Sujeito a TA (10%) - Ano de Aquisição 2011"
"chart_62422414","62422414","Combustíveis - Mercado Intracomunitário - Energia Elétrica - Sujeito a TA (10%) - Ano de Aquisição 2010","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - Energia Elétrica - Sujeito a TA (10%) - Ano de Aquisição 2010"
"chart_62422415","62422415","Combustíveis - Mercado Intracomunitário - Energia Elétrica - Sujeito a TA (10%) - Ano de Aquisição 2009","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - Energia Elétrica - Sujeito a TA (10%) - Ano de Aquisição 2009"
"chart_6242242","6242242","Combustíveis - Mercado Intracomunitário - Energia Elétrica - Sujeito a TA (0%) ","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Intracomunitário - Energia Elétrica - Sujeito a TA (0%) "
"chart_624231111","624231111","Combustíveis - Mercado Extracomunitário - VLPM - Sujeito a TA (8%) - Gasolina - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Extracomunitário - VLPM - Sujeito a TA (8%) - Gasolina - Base Tributável"
"chart_624231112","624231112","Combustíveis - Mercado Extracomunitário - VLPM - Sujeito a TA (8%) - Gasolina - IVA não dedutível (100%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Extracomunitário - VLPM - Sujeito a TA (8%) - Gasolina - IVA não dedutível (100%)"
"chart_624231121","624231121","Combustíveis - Mercado Extracomunitário - VLPM - Sujeito a TA (8%) - Gasóleo - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Extracomunitário - VLPM - Sujeito a TA (8%) - Gasóleo - Base Tributável"
"chart_624231122","624231122","Combustíveis - Mercado Extracomunitário - VLPM - Sujeito a TA (8%) - Gasóleo - IVA não dedutível (50%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Extracomunitário - VLPM - Sujeito a TA (8%) - Gasóleo - IVA não dedutível (50%)"
"chart_624231211","624231211","Combustíveis - Mercado Extracomunitário - VLPM - Sujeito a TA (25%) - Gasolina - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Extracomunitário - VLPM - Sujeito a TA (25%) - Gasolina - Base Tributável"
"chart_624231212","624231212","Combustíveis - Mercado Extracomunitário - VLPM - Sujeito a TA (25%) - Gasolina - IVA não dedutível (100%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Extracomunitário - VLPM - Sujeito a TA (25%) - Gasolina - IVA não dedutível (100%)"
"chart_624231221","624231221","Combustíveis - Mercado Extracomunitário - VLPM - Sujeito a TA (25%) - Gasóleo - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Extracomunitário - VLPM - Sujeito a TA (25%) - Gasóleo - Base Tributável"
"chart_624231222","624231222","Combustíveis - Mercado Extracomunitário - VLPM - Sujeito a TA (25%) - Gasóleo - IVA não dedutível (50%)","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Extracomunitário - VLPM - Sujeito a TA (25%) - Gasóleo - IVA não dedutível (50%)"
"chart_624231311","624231311","Combustíveis - Mercado Extracomunitário - VLPM - Sujeito a TA (32%) - Gasolina - Base Tributável","expense","l10n_pt_apo.pt_taxo_370_s,l10n_pt_apo.pt_taxo_193_m","False","","Combustíveis - Mercado Extracomunitário - VLPM - Sujeito a TA (32%) - Gasolina - Base Tributável"
