id,code_prefix_start,name,name@pt
chart_group_6226332,6226332,Conservação e Reparação - Mercado Extracomunitário - GPL ou GNV ,Conservação e Reparação - Mercado Extracomunitário - GPL ou GNV
chart_group_6226333,6226333,Conservação e Reparação - Mercado Extracomunitário - GPL ou GNV ,Conservação e Reparação - Mercado Extracomunitário - GPL ou GNV
chart_group_6226334,6226334,Conservação e Reparação - Mercado Extracomunitário - GPL ou GNV ,Conservação e Reparação - Mercado Extracomunitário - GPL ou GNV
chart_group_622634,622634,Conservação e Reparação - Mercado Extracomunitário - Energia Elétrica,Conservação e Reparação - Mercado Extracomunitário - Energia Elétrica
chart_group_6226341,6226341,Conservação e Reparação - Mercado Extracomunitário - Energia Elétrica,Conservação e Reparação - Mercado Extracomunitário - Energia Elétrica
chart_group_6226342,6226342,Conservação e Reparação - Mercado Extracomunitário - Energia Elétrica,Conservação e Reparação - Mercado Extracomunitário - Energia Elétrica
chart_group_6228,6228,Outros Serviços,Outros Serviços
chart_group_623,623,Materials,Materiais
chart_group_6231,6231,Ferramentas e Utensílios de Desgaste Rápido,Ferramentas e Utensílios de Desgaste Rápido
chart_group_6232,6232,Livros e Documentação Técnica,Livros e Documentação Técnica
chart_group_6233,6233,Material de Escritório,Material de Escritório
chart_group_6234,6234,Artigos para Oferta,Artigos para Oferta
chart_group_6238,6238,Outros Materiais,Outros Materiais
chart_group_624,624,Energy and fluids,Energia e fluidos
chart_group_6241,6241,Energia,Energia
chart_group_6242,6242,Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (8%),Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (8%)
chart_group_62421,62421,Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (8%),Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (8%)
chart_group_624211,624211,Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (8%),Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (8%)
chart_group_6242111,6242111,Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (8%),Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (8%)
chart_group_62421111,62421111,Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (8%),Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (8%)
chart_group_62421112,62421112,Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (8%),Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (8%)
chart_group_6242112,6242112,Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (25%),Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (25%)
chart_group_62421121,62421121,Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (25%),Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (25%)
chart_group_62421122,62421122,Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (25%),Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (25%)
chart_group_6242113,6242113,Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (32%),Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (32%)
chart_group_62421131,62421131,Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (32%),Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (32%)
chart_group_62421132,62421132,Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (32%),Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (32%)
chart_group_6242114,6242114,Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (0%),Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (0%)
chart_group_62421141,62421141,Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (0%),Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (0%)
chart_group_62421142,62421142,Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (0%),Combustíveis - Mercado Nacional - VLPM - Sujeito a TA (0%)
chart_group_624212,624212,"Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (2,5%)","Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (2,5%)"
chart_group_6242121,6242121,"Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (2,5%)","Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (2,5%)"
chart_group_62421211,62421211,"Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (2,5%)","Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (2,5%)"
chart_group_62421212,62421212,"Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (2,5%)","Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (2,5%)"
chart_group_6242122,6242122,"Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (7,5%)","Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (7,5%)"
chart_group_62421221,62421221,"Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (7,5%)","Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (7,5%)"
chart_group_62421222,62421222,"Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (7,5%)","Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (7,5%)"
chart_group_6242123,6242123,Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (15%),Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (15%)
chart_group_62421231,62421231,Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (15%),Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (15%)
chart_group_62421232,62421232,Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (15%),Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (15%)
chart_group_6242124,6242124,Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (0%),Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (0%)
chart_group_62421241,62421241,Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (0%),Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (0%)
chart_group_62421242,62421242,Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (0%),Combustíveis - Mercado Nacional - VLPHP - Sujeito a TA (0%)
chart_group_624213,624213,"Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (2,5%)","Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (2,5%)"
chart_group_6242131,6242131,"Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (2,5%)","Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (2,5%)"
chart_group_62421311,62421311,"Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (2,5%)","Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (2,5%)"
chart_group_62421312,62421312,"Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (2,5%)","Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (2,5%)"
chart_group_6242132,6242132,"Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (7,5%)","Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (7,5%)"
chart_group_62421321,62421321,"Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (7,5%)","Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (7,5%)"
chart_group_62421322,62421322,"Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (7,5%)","Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (7,5%)"
chart_group_6242133,6242133,Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (15%),Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (15%)
chart_group_62421331,62421331,Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (15%),Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (15%)
chart_group_62421332,62421332,Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (15%),Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (15%)
chart_group_6242134,6242134,Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (0%),Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (0%)
chart_group_62421341,62421341,Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (0%),Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (0%)
chart_group_62421342,62421342,Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (0%),Combustíveis - Mercado Nacional - GPL ou GNV - Sujeito a TA (0%)
chart_group_624214,624214,Combustíveis - Mercado Nacional - Energia Elétrica,Combustíveis - Mercado Nacional - Energia Elétrica
chart_group_6242141,6242141,Combustíveis - Mercado Nacional - Energia Elétrica,Combustíveis - Mercado Nacional - Energia Elétrica
chart_group_62422,62422,Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (8%),Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (8%)
chart_group_624221,624221,Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (8%),Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (8%)
chart_group_6242211,6242211,Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (8%),Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (8%)
chart_group_62422111,62422111,Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (8%),Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (8%)
chart_group_62422112,62422112,Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (8%),Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (8%)
chart_group_6242212,6242212,Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (25%),Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (25%)
chart_group_62422121,62422121,Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (25%),Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (25%)
chart_group_62422122,62422122,Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (25%),Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (25%)
chart_group_6242213,6242213,Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (32%),Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (32%)
chart_group_62422131,62422131,Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (32%),Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (32%)
chart_group_62422132,62422132,Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (32%),Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (32%)
chart_group_6242214,6242214,Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (0%),Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (0%)
chart_group_62422141,62422141,Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (0%),Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (0%)
chart_group_62422142,62422142,Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (0%),Combustíveis - Mercado Intracomunitário - VLPM - Sujeito a TA (0%)
chart_group_624222,624222,"Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (2,5%)","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (2,5%)"
chart_group_6242221,6242221,"Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (2,5%)","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (2,5%)"
chart_group_62422211,62422211,"Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (2,5%)","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (2,5%)"
chart_group_62422212,62422212,"Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (2,5%)","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (2,5%)"
chart_group_6242222,6242222,"Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (7,5%)","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (7,5%)"
chart_group_62422221,62422221,"Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (7,5%)","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (7,5%)"
chart_group_62422222,62422222,"Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (7,5%)","Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (7,5%)"
chart_group_6242223,6242223,Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (15%),Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (15%)
chart_group_62422231,62422231,Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (15%),Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (15%)
chart_group_62422232,62422232,Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (15%),Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (15%)
chart_group_6242224,6242224,Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (0%),Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (0%)
chart_group_62422241,62422241,Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (0%),Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (0%)
chart_group_62422242,62422242,Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (0%),Combustíveis - Mercado Intracomunitário - VLPHP - Sujeito a TA (0%)
chart_group_624223,624223,"Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (2,5%)","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (2,5%)"
chart_group_6242231,6242231,"Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (2,5%)","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (2,5%)"
chart_group_62422311,62422311,"Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (2,5%)","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (2,5%)"
chart_group_62422312,62422312,"Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (2,5%)","Combustíveis - Mercado Intracomunitário - GPL ou GNV - Sujeito a TA (2,5%)"
